formula,solver,runtime,conflicts
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_11.cnf,COMiniSatPS-2,0.000876,205
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_19.cnf,COMiniSatPS-2,0.002302,322
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_6.cnf,COMiniSatPS-2,0.003138,399
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_18.cnf,COMiniSatPS-2,0.001048,99
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_3.cnf,COMiniSatPS-2,0.006059,861
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_8.cnf,COMiniSatPS-2,0.000844,17
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_2.cnf,COMiniSatPS-2,0.001663,307
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_10.cnf,COMiniSatPS-2,0.000948,221
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_15.cnf,COMiniSatPS-2,0.001128,19
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_4.cnf,COMiniSatPS-2,0.001022,200
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_8.cnf,COMiniSatPS-2,0.004038,559
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_4.cnf,COMiniSatPS-2,0.002491,279
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_13.cnf,COMiniSatPS-3,0.002772,206
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_9.cnf,COMiniSatPS-3,0.000981,68
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_5.cnf,COMiniSatPS-3,0.001734,332
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_4.cnf,COMiniSatPS-3,0.0,31
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_1.cnf,COMiniSatPS-3,0.001178,141
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_12.cnf,COMiniSatPS-3,0.0,111
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_10.cnf,COMiniSatPS-3,0.000743,14
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_2.cnf,COMiniSatPS-3,0.0,90
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_22.cnf,COMiniSatPS-3,0.000879,203
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_3.cnf,COMiniSatPS-3,0.001991,60
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_1.cnf,COMiniSatPS-3,0.000789,150
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_44.cnf,COMiniSatPS-3,0.000737,124
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_9.cnf,COMiniSatPS-3,0.0,96
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_39.cnf,COMiniSatPS-3,0.001809,360
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_13.cnf,COMiniSatPS-3,0.003509,515
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_1.cnf,COMiniSatPS-3,0.004961,684
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_11.cnf,COMiniSatPS-3,0.000878,39
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_1.cnf,COMiniSatPS-3,0.001557,132
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_5.cnf,COMiniSatPS-3,0.002316,338
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_6.cnf,COMiniSatPS-3,0.003622,349
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_6.cnf,COMiniSatPS-3,0.004055,450
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_49.cnf,COMiniSatPS-3,0.004347,466
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_8.cnf,COMiniSatPS-3,0.00174,183
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_36.cnf,COMiniSatPS-3,0.00297,550
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_21.cnf,COMiniSatPS-3,0.005619,620
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_7.cnf,COMiniSatPS-3,0.004905,802
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_5.cnf,COMiniSatPS-3,0.001796,199
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_18.cnf,COMiniSatPS-3,0.001861,194
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_12.cnf,COMiniSatPS-3,0.004411,458
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_14.cnf,COMiniSatPS-3,0.004861,655
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_33.cnf,COMiniSatPS-3,0.003061,260
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_17.cnf,COMiniSatPS-3,0.0,36
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_29.cnf,COMiniSatPS-3,0.002339,153
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_0.cnf,COMiniSatPS-3,0.001312,38
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_41.cnf,COMiniSatPS-3,0.002038,266
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_16.cnf,COMiniSatPS-3,0.0,38
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_3.cnf,COMiniSatPS-3,0.003698,347
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_20.cnf,COMiniSatPS-3,0.002757,504
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_15.cnf,COMiniSatPS-3,0.002503,167
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_16.cnf,COMiniSatPS-3,0.002261,317
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_50.cnf,COMiniSatPS-3,0.00406,565
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_20.cnf,COMiniSatPS-3,0.004111,571
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_0.cnf,COMiniSatPS-3,0.00099,91
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_37.cnf,COMiniSatPS-3,0.002584,322
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_32.cnf,COMiniSatPS-3,0.002063,168
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_20.cnf,COMiniSatPS-3,0.002759,148
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_5.cnf,COMiniSatPS-3,0.003105,363
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_25.cnf,COMiniSatPS-3,0.001399,205
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_16.cnf,COMiniSatPS-3,0.002176,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_9.cnf,COMiniSatPS-3,0.00442,659
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_15.cnf,COMiniSatPS-3,0.002132,324
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_7.cnf,COMiniSatPS-3,0.002939,280
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_16.cnf,COMiniSatPS-3,0.002251,381
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_19.cnf,COMiniSatPS-3,0.001829,275
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_10.cnf,COMiniSatPS-3,0.0,62
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_17.cnf,COMiniSatPS-3,0.001827,292
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_2.cnf,COMiniSatPS-3,0.0,148
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_19.cnf,COMiniSatPS-3,0.005352,620
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_14.cnf,COMiniSatPS-3,0.001832,258
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_14.cnf,COMiniSatPS-3,0.000934,137
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_18.cnf,COMiniSatPS-3,0.001339,35
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_2.cnf,COMiniSatPS-3,0.00511,593
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_13.cnf,COMiniSatPS-3,0.000875,135
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_7.cnf,COMiniSatPS-3,0.002251,303
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_13.cnf,COMiniSatPS-3,0.003977,442
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_11.cnf,COMiniSatPS-3,0.0028,363
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_3.cnf,COMiniSatPS-3,0.00277,477
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_18.cnf,COMiniSatPS-3,0.001947,386
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_6.cnf,COMiniSatPS-3,0.004968,496
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_20.cnf,COMiniSatPS-3,0.004052,548
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_16.cnf,COMiniSatPS-3,0.000763,76
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_18.cnf,COMiniSatPS-3,0.00099,265
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_14.cnf,COMiniSatPS-3,0.00087,21
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_15.cnf,COMiniSatPS-3,0.001507,274
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_10.cnf,COMiniSatPS-3,0.002845,339
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_43.cnf,COMiniSatPS-3,0.001177,135
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_12.cnf,COMiniSatPS-3,0.002699,174
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_11.cnf,COMiniSatPS-3,0.005079,706
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_8.cnf,COMiniSatPS-3,0.002034,399
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_8.cnf,COMiniSatPS-3,0.002026,366
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_13.cnf,COMiniSatPS-3,0.002653,389
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_0.cnf,COMiniSatPS-3,0.004112,394
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_48.cnf,COMiniSatPS-3,0.002537,448
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_11.cnf,COMiniSatPS-3,0.002202,187
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_0.cnf,COMiniSatPS-3,0.008729,1174
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_38.cnf,COMiniSatPS-3,0.005703,674
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_34.cnf,COMiniSatPS-3,0.0,18
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_27.cnf,COMiniSatPS-3,0.0,156
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_4.cnf,COMiniSatPS-3,0.00288,387
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_40.cnf,COMiniSatPS-3,0.002209,280
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_35.cnf,COMiniSatPS-3,0.004075,607
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_9.cnf,COMiniSatPS-3,0.002258,92
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_21.cnf,COMiniSatPS-3,0.002484,392
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_31.cnf,COMiniSatPS-3,0.003156,403
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_6.cnf,COMiniSatPS-3,0.0,34
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_0.cnf,COMiniSatPS-3,0.002368,390
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_17.cnf,COMiniSatPS-3,0.002049,306
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_20.cnf,COMiniSatPS-3,0.001895,439
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_45.cnf,COMiniSatPS-3,0.001109,102
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_15.cnf,COMiniSatPS-3,0.002482,342
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_17.cnf,COMiniSatPS-3,0.00233,394
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_26.cnf,COMiniSatPS-3,0.001836,274
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_19.cnf,COMiniSatPS-3,0.002477,346
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_5.cnf,COMiniSatPS-3,0.001174,141
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_46.cnf,COMiniSatPS-3,0.003005,223
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_17.cnf,COMiniSatPS-3,0.004869,515
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_12.cnf,COMiniSatPS-3,0.003532,522
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_30.cnf,COMiniSatPS-3,0.002883,212
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_28.cnf,COMiniSatPS-3,0.002046,399
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_10.cnf,COMiniSatPS-3,0.0,80
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_7.cnf,COMiniSatPS-3,0.001935,271
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_23.cnf,COMiniSatPS-3,0.001882,171
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_2.cnf,COMiniSatPS-3,0.003427,262
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_7.cnf,COMiniSatPS-3,0.0,123
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_24.cnf,COMiniSatPS-3,0.002005,231
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_19.cnf,COMiniSatPS-3,0.000845,8
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_14.cnf,COMiniSatPS-3,0.00092,117
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_47.cnf,COMiniSatPS-3,0.005059,543
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_1.cnf,COMiniSatPS-3,0.001029,154
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_9.cnf,COMiniSatPS-3,0.001773,385
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_12.cnf,COMiniSatPS-3,0.001166,151
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_3.cnf,COMiniSatPS-3,0.000787,67
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_42.cnf,COMiniSatPS-3,0.0018,163
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_4.cnf,COMiniSatPS-3,0.000954,63
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_11.cnf,COMiniSatPS-3,0.000917,205
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_19.cnf,COMiniSatPS-3,0.005885,719
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_6.cnf,COMiniSatPS-3,0.00286,391
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_18.cnf,COMiniSatPS-3,0.0,99
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_3.cnf,COMiniSatPS-3,0.004629,625
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_8.cnf,COMiniSatPS-3,0.000605,17
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_2.cnf,COMiniSatPS-3,0.002111,307
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_10.cnf,COMiniSatPS-3,0.000922,205
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_15.cnf,COMiniSatPS-3,0.000625,19
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_4.cnf,COMiniSatPS-3,0.001257,178
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_8.cnf,COMiniSatPS-3,0.002904,510
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_4.cnf,COMiniSatPS-3,0.00144,295
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_13.cnf,COMiniSatPS-4,0.001708,206
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_9.cnf,COMiniSatPS-4,0.001107,55
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_5.cnf,COMiniSatPS-4,0.001871,372
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_4.cnf,COMiniSatPS-4,0.000839,31
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_1.cnf,COMiniSatPS-4,0.000989,135
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_12.cnf,COMiniSatPS-4,0.00087,111
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_10.cnf,COMiniSatPS-4,0.000895,14
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_2.cnf,COMiniSatPS-4,0.0,90
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_22.cnf,COMiniSatPS-4,0.001589,203
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_3.cnf,COMiniSatPS-4,0.000977,60
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_1.cnf,COMiniSatPS-4,0.001281,150
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_44.cnf,COMiniSatPS-4,0.002069,124
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_9.cnf,COMiniSatPS-4,0.0011,96
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_39.cnf,COMiniSatPS-4,0.002431,287
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_13.cnf,COMiniSatPS-4,0.005581,646
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_1.cnf,COMiniSatPS-4,0.003721,605
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_11.cnf,COMiniSatPS-4,0.000778,39
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_1.cnf,COMiniSatPS-4,0.001131,141
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_5.cnf,COMiniSatPS-4,0.003073,273
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_6.cnf,COMiniSatPS-4,0.002039,316
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_6.cnf,COMiniSatPS-4,0.003854,357
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_49.cnf,COMiniSatPS-4,0.002861,466
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_8.cnf,COMiniSatPS-4,0.00129,167
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_36.cnf,COMiniSatPS-4,0.004092,466
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_21.cnf,COMiniSatPS-4,0.003107,467
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_7.cnf,COMiniSatPS-4,0.0039,431
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_5.cnf,COMiniSatPS-4,0.000845,97
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_18.cnf,COMiniSatPS-4,0.000953,192
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_12.cnf,COMiniSatPS-4,0.002818,343
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_14.cnf,COMiniSatPS-4,0.00426,614
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_33.cnf,COMiniSatPS-4,0.003601,390
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_17.cnf,COMiniSatPS-4,0.0,36
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_29.cnf,COMiniSatPS-4,0.000793,153
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_0.cnf,COMiniSatPS-4,0.001055,38
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_41.cnf,COMiniSatPS-4,0.002781,345
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_16.cnf,COMiniSatPS-4,0.0,38
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_3.cnf,COMiniSatPS-4,0.002827,360
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_20.cnf,COMiniSatPS-4,0.002801,389
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_15.cnf,COMiniSatPS-4,0.001927,167
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_16.cnf,COMiniSatPS-4,0.001948,204
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_50.cnf,COMiniSatPS-4,0.00325,502
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_20.cnf,COMiniSatPS-4,0.005049,643
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_0.cnf,COMiniSatPS-4,0.00121,91
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_37.cnf,COMiniSatPS-4,0.002998,357
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_32.cnf,COMiniSatPS-4,0.001889,182
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_20.cnf,COMiniSatPS-4,0.001328,148
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_5.cnf,COMiniSatPS-4,0.003055,444
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_25.cnf,COMiniSatPS-4,0.00217,146
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_16.cnf,COMiniSatPS-4,0.00269,352
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_9.cnf,COMiniSatPS-4,0.003429,469
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_15.cnf,COMiniSatPS-4,0.001726,142
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_7.cnf,COMiniSatPS-4,0.002503,280
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_16.cnf,COMiniSatPS-4,0.001915,301
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_19.cnf,COMiniSatPS-4,0.002771,275
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_10.cnf,COMiniSatPS-4,0.001029,62
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_17.cnf,COMiniSatPS-4,0.001929,248
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_2.cnf,COMiniSatPS-4,0.000795,148
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_19.cnf,COMiniSatPS-4,0.005619,766
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_14.cnf,COMiniSatPS-4,0.002116,255
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_14.cnf,COMiniSatPS-4,0.001214,137
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_18.cnf,COMiniSatPS-4,0.000845,35
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_2.cnf,COMiniSatPS-4,0.005093,642
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_13.cnf,COMiniSatPS-4,0.000852,119
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_7.cnf,COMiniSatPS-4,0.004294,533
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_13.cnf,COMiniSatPS-4,0.004516,506
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_11.cnf,COMiniSatPS-4,0.002858,386
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_3.cnf,COMiniSatPS-4,0.00313,614
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_18.cnf,COMiniSatPS-4,0.003241,363
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_6.cnf,COMiniSatPS-4,0.005053,557
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_20.cnf,COMiniSatPS-4,0.006066,554
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_16.cnf,COMiniSatPS-4,0.000829,76
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_18.cnf,COMiniSatPS-4,0.002011,267
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_14.cnf,COMiniSatPS-4,0.0,21
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_15.cnf,COMiniSatPS-4,0.002159,230
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_10.cnf,COMiniSatPS-4,0.002073,339
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_43.cnf,COMiniSatPS-4,0.001274,151
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_12.cnf,COMiniSatPS-4,0.002388,174
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_11.cnf,COMiniSatPS-4,0.004612,652
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_8.cnf,COMiniSatPS-4,0.004391,799
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_8.cnf,COMiniSatPS-4,0.001057,274
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_13.cnf,COMiniSatPS-4,0.003572,446
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_0.cnf,COMiniSatPS-4,0.002768,501
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_48.cnf,COMiniSatPS-4,0.004324,451
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_11.cnf,COMiniSatPS-4,0.002064,291
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_0.cnf,COMiniSatPS-4,0.009346,1162
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_38.cnf,COMiniSatPS-4,0.006242,710
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_34.cnf,COMiniSatPS-4,0.0,18
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_27.cnf,COMiniSatPS-4,0.00294,156
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_4.cnf,COMiniSatPS-4,0.006079,573
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_40.cnf,COMiniSatPS-4,0.003209,359
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_35.cnf,COMiniSatPS-4,0.005317,599
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_9.cnf,COMiniSatPS-4,0.0,92
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_21.cnf,COMiniSatPS-4,0.004729,502
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_31.cnf,COMiniSatPS-4,0.002751,439
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_6.cnf,COMiniSatPS-4,0.001732,34
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_0.cnf,COMiniSatPS-4,0.001882,372
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_17.cnf,COMiniSatPS-4,0.001369,226
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_20.cnf,COMiniSatPS-4,0.002342,249
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_45.cnf,COMiniSatPS-4,0.001156,102
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_15.cnf,COMiniSatPS-4,0.001051,224
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_17.cnf,COMiniSatPS-4,0.001953,376
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_26.cnf,COMiniSatPS-4,0.001691,252
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_19.cnf,COMiniSatPS-4,0.002626,347
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_5.cnf,COMiniSatPS-4,0.0013,141
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_46.cnf,COMiniSatPS-4,0.000979,237
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_17.cnf,COMiniSatPS-4,0.005043,551
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_12.cnf,COMiniSatPS-4,0.003073,449
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_30.cnf,COMiniSatPS-4,0.000907,200
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_28.cnf,COMiniSatPS-4,0.004309,518
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_10.cnf,COMiniSatPS-4,0.0,80
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_7.cnf,COMiniSatPS-4,0.002339,272
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_23.cnf,COMiniSatPS-4,0.003376,268
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_2.cnf,COMiniSatPS-4,0.001721,242
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_7.cnf,COMiniSatPS-4,0.001239,123
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_24.cnf,COMiniSatPS-4,0.001808,259
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_19.cnf,COMiniSatPS-4,0.0,8
