formula,solver,runtime,conflicts,entropy,num sols
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_5.cnf,COMiniSatPS-4,0.000845,97,0.18,5696
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_18.cnf,COMiniSatPS-4,0.000953,192,0.128,16468
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_12.cnf,COMiniSatPS-4,0.002818,343,0.092,5624
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_14.cnf,COMiniSatPS-4,0.00426,614,0.112,39484
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_33.cnf,COMiniSatPS-4,0.003601,390,0.058,244
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_17.cnf,COMiniSatPS-4,0.0,36,0.18,6988
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_29.cnf,COMiniSatPS-4,0.000793,153,0.06,168
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_0.cnf,COMiniSatPS-4,0.001055,38,0.248,214200
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_41.cnf,COMiniSatPS-4,0.002781,345,0.07,432
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_16.cnf,COMiniSatPS-4,0.0,38,0.21,167770
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_3.cnf,COMiniSatPS-4,0.002827,360,0.348,4072
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_20.cnf,COMiniSatPS-4,0.002801,389,0.054,210
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_15.cnf,COMiniSatPS-4,0.001927,167,0.116,3592
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_16.cnf,COMiniSatPS-4,0.001948,204,0.14,168670
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_50.cnf,COMiniSatPS-4,0.00325,502,0.054,140
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_20.cnf,COMiniSatPS-4,0.005049,643,0.14,70172
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_0.cnf,COMiniSatPS-4,0.00121,91,0.152,12910
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_37.cnf,COMiniSatPS-4,0.002998,357,0.064,120
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_32.cnf,COMiniSatPS-4,0.001889,182,0.068,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_20.cnf,COMiniSatPS-4,0.001328,148,0.21,129184
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_5.cnf,COMiniSatPS-4,0.003055,444,0.172,73118
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_25.cnf,COMiniSatPS-4,0.00217,146,0.078,384
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_16.cnf,COMiniSatPS-4,0.00269,352,0.096,4744
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_9.cnf,COMiniSatPS-4,0.003429,469,0.074,504
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_15.cnf,COMiniSatPS-4,0.001726,142,0.062,264
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_7.cnf,COMiniSatPS-4,0.002503,280,0.124,36626
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_16.cnf,COMiniSatPS-4,0.001915,301,0.064,360
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_19.cnf,COMiniSatPS-4,0.002771,275,0.106,3872
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_10.cnf,COMiniSatPS-4,0.001029,62,0.292,148068
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_17.cnf,COMiniSatPS-4,0.001929,248,0.098,8056
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_2.cnf,COMiniSatPS-4,0.000795,148,0.14,4432
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_19.cnf,COMiniSatPS-4,0.005619,766,0.108,17568
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_14.cnf,COMiniSatPS-4,0.002116,255,0.068,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_14.cnf,COMiniSatPS-4,0.001214,137,0.182,363412
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_18.cnf,COMiniSatPS-4,0.000845,35,0.25,210950
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_2.cnf,COMiniSatPS-4,0.005093,642,0.094,76
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_13.cnf,COMiniSatPS-4,0.000852,119,0.196,29880
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_7.cnf,COMiniSatPS-4,0.004294,533,0.246,14208
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_13.cnf,COMiniSatPS-4,0.004516,506,0.109,7296
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_11.cnf,COMiniSatPS-4,0.002858,386,0.172,1610
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_3.cnf,COMiniSatPS-4,0.00313,614,0.104,3648
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_18.cnf,COMiniSatPS-4,0.003241,363,0.062,360
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_6.cnf,COMiniSatPS-4,0.005053,557,0.075,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_20.cnf,COMiniSatPS-4,0.006066,554,0.072,702
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_16.cnf,COMiniSatPS-4,0.000829,76,0.142,3980
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_18.cnf,COMiniSatPS-4,0.002011,267,0.164,234504
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_14.cnf,COMiniSatPS-4,0.0,21,0.266,23488
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_15.cnf,COMiniSatPS-4,0.002159,230,0.126,37536
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_10.cnf,COMiniSatPS-4,0.002073,339,0.066,192
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_43.cnf,COMiniSatPS-4,0.001274,151,0.074,416
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_12.cnf,COMiniSatPS-4,0.002388,174,0.324,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_11.cnf,COMiniSatPS-4,0.004612,652,0.12,16194
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_8.cnf,COMiniSatPS-4,0.004391,799,0.102,2872
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_8.cnf,COMiniSatPS-4,0.001057,274,0.072,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_13.cnf,COMiniSatPS-4,0.003572,446,0.065,264
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_0.cnf,COMiniSatPS-4,0.002768,501,0.092,3364
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_48.cnf,COMiniSatPS-4,0.004324,451,0.058,220
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_11.cnf,COMiniSatPS-4,0.002064,291,0.262,1960
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_0.cnf,COMiniSatPS-4,0.009346,1162,0.15,15168
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_38.cnf,COMiniSatPS-4,0.006242,710,0.06,112
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_34.cnf,COMiniSatPS-4,0.0,18,0.07,432
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_27.cnf,COMiniSatPS-4,0.00294,156,0.072,416
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_4.cnf,COMiniSatPS-4,0.006079,573,0.178,1224
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_40.cnf,COMiniSatPS-4,0.003209,359,0.06,200
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_35.cnf,COMiniSatPS-4,0.005317,599,0.082,448
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_9.cnf,COMiniSatPS-4,0.0,92,0.276,146300
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_21.cnf,COMiniSatPS-4,0.004729,502,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_31.cnf,COMiniSatPS-4,0.002751,439,0.072,352
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_6.cnf,COMiniSatPS-4,0.001732,34,0.184,46708
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_0.cnf,COMiniSatPS-4,0.001882,372,0.078,384
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_17.cnf,COMiniSatPS-4,0.001369,226,0.176,367412
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_20.cnf,COMiniSatPS-4,0.002342,249,0.174,87030
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_45.cnf,COMiniSatPS-4,0.001156,102,0.09,768
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_15.cnf,COMiniSatPS-4,0.001051,224,0.184,1318
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_17.cnf,COMiniSatPS-4,0.001953,376,0.055,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_26.cnf,COMiniSatPS-4,0.001691,252,0.06,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_19.cnf,COMiniSatPS-4,0.002626,347,0.316,232
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_5.cnf,COMiniSatPS-4,0.0013,141,0.218,118754
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_46.cnf,COMiniSatPS-4,0.000979,237,0.069,304
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_17.cnf,COMiniSatPS-4,0.005043,551,0.136,140120
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_12.cnf,COMiniSatPS-4,0.003073,449,0.06,170
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_30.cnf,COMiniSatPS-4,0.000907,200,0.062,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_28.cnf,COMiniSatPS-4,0.004309,518,0.072,304
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_10.cnf,COMiniSatPS-4,0.0,80,0.184,505866
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_7.cnf,COMiniSatPS-4,0.002339,272,0.274,140434
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_23.cnf,COMiniSatPS-4,0.003376,268,0.066,192
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_2.cnf,COMiniSatPS-4,0.001721,242,0.056,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_7.cnf,COMiniSatPS-4,0.001239,123,0.066,168
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_24.cnf,COMiniSatPS-4,0.001808,259,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_19.cnf,COMiniSatPS-4,0.0,8,0.404,105288
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_14.cnf,COMiniSatPS-4,0.002338,117,0.152,246310
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_47.cnf,COMiniSatPS-4,0.003827,540,0.062,128
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_1.cnf,COMiniSatPS-4,0.001201,154,0.365,1476
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_9.cnf,COMiniSatPS-4,0.001821,365,0.118,5856
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_12.cnf,COMiniSatPS-4,0.001864,156,0.256,80546
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_3.cnf,COMiniSatPS-4,0.001065,67,0.146,132156
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_42.cnf,COMiniSatPS-4,0.001833,171,0.055,104
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_4.cnf,COMiniSatPS-4,0.000723,63,0.11,14532
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_11.cnf,COMiniSatPS-4,0.002045,212,0.048,32
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_19.cnf,COMiniSatPS-4,0.004269,502,0.058,156
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_6.cnf,COMiniSatPS-4,0.005534,504,0.15,65868
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_18.cnf,COMiniSatPS-4,0.001121,99,0.139,6336
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_3.cnf,COMiniSatPS-4,0.003708,655,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_8.cnf,COMiniSatPS-4,0.001669,17,0.266,37176
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_2.cnf,COMiniSatPS-4,0.00215,322,0.104,14250
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_10.cnf,COMiniSatPS-4,0.002338,284,0.138,7400
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_15.cnf,COMiniSatPS-4,0.000803,19,0.248,93675
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_4.cnf,COMiniSatPS-4,0.000804,178,0.232,1892
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_8.cnf,COMiniSatPS-4,0.000916,354,0.256,1768
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_4.cnf,COMiniSatPS-4,0.002089,260,0.072,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_13.cnf,COMiniSatPS-5,0.000931,207,0.128,2620
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_9.cnf,COMiniSatPS-5,0.000947,58,0.236,3968
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_5.cnf,COMiniSatPS-5,0.002569,357,0.14,23752
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_4.cnf,COMiniSatPS-5,0.0,31,0.266,160271
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_1.cnf,COMiniSatPS-5,0.002383,165,0.096,1224
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_12.cnf,COMiniSatPS-5,0.001099,111,0.126,53280
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_10.cnf,COMiniSatPS-5,0.000727,14,0.158,15052
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_2.cnf,COMiniSatPS-5,0.0,90,0.184,148844
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_22.cnf,COMiniSatPS-5,0.001536,203,0.066,176
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_3.cnf,COMiniSatPS-5,0.000728,60,0.14,8288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_1.cnf,COMiniSatPS-5,0.00134,150,0.09,4828
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_44.cnf,COMiniSatPS-5,0.001644,122,0.062,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_9.cnf,COMiniSatPS-5,0.001073,83,0.142,5052
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_39.cnf,COMiniSatPS-5,0.00304,330,0.047,54
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_13.cnf,COMiniSatPS-5,0.005133,577,0.166,15443
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_1.cnf,COMiniSatPS-5,0.004419,513,0.066,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_11.cnf,COMiniSatPS-5,0.0,39,0.29,144106
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_1.cnf,COMiniSatPS-5,0.001097,106,0.2,11408
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_5.cnf,COMiniSatPS-5,0.002526,310,0.076,392
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_6.cnf,COMiniSatPS-5,0.003062,316,0.378,2864
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_6.cnf,COMiniSatPS-5,0.004337,357,0.126,60256
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_49.cnf,COMiniSatPS-5,0.004881,527,0.06,324
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_8.cnf,COMiniSatPS-5,0.000973,167,0.128,50
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_36.cnf,COMiniSatPS-5,0.004532,490,0.063,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_21.cnf,COMiniSatPS-5,0.0055,588,0.108,386
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_7.cnf,COMiniSatPS-5,0.003938,513,0.11,6336
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_5.cnf,COMiniSatPS-5,0.003131,215,0.18,5696
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_18.cnf,COMiniSatPS-5,0.003108,192,0.128,16468
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_12.cnf,COMiniSatPS-5,0.004003,351,0.092,5624
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_14.cnf,COMiniSatPS-5,0.005114,725,0.112,39484
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_33.cnf,COMiniSatPS-5,0.001815,359,0.058,244
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_17.cnf,COMiniSatPS-5,0.000863,36,0.18,6988
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_29.cnf,COMiniSatPS-5,0.001138,147,0.06,168
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_0.cnf,COMiniSatPS-5,0.0,38,0.248,214200
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_41.cnf,COMiniSatPS-5,0.002207,326,0.07,432
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_16.cnf,COMiniSatPS-5,0.00187,38,0.21,167770
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_3.cnf,COMiniSatPS-5,0.003112,333,0.348,4072
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_20.cnf,COMiniSatPS-5,0.002977,560,0.054,210
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_15.cnf,COMiniSatPS-5,0.000976,179,0.116,3592
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_16.cnf,COMiniSatPS-5,0.002188,220,0.14,168670
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_50.cnf,COMiniSatPS-5,0.004586,597,0.054,140
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_20.cnf,COMiniSatPS-5,0.006913,838,0.14,70172
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_0.cnf,COMiniSatPS-5,0.0,91,0.152,12910
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_37.cnf,COMiniSatPS-5,0.001857,379,0.064,120
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_32.cnf,COMiniSatPS-5,0.001217,169,0.068,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_20.cnf,COMiniSatPS-5,0.001207,152,0.21,129184
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_5.cnf,COMiniSatPS-5,0.003788,533,0.172,73118
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_25.cnf,COMiniSatPS-5,0.002803,146,0.078,384
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_16.cnf,COMiniSatPS-5,0.003324,476,0.096,4744
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_9.cnf,COMiniSatPS-5,0.003844,513,0.074,504
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_15.cnf,COMiniSatPS-5,0.00177,142,0.062,264
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_7.cnf,COMiniSatPS-5,0.003367,372,0.124,36626
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_16.cnf,COMiniSatPS-5,0.0028,301,0.064,360
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_19.cnf,COMiniSatPS-5,0.002425,285,0.106,3872
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_10.cnf,COMiniSatPS-5,0.0,62,0.292,148068
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_17.cnf,COMiniSatPS-5,0.001,263,0.098,8056
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_2.cnf,COMiniSatPS-5,0.00237,148,0.14,4432
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_19.cnf,COMiniSatPS-5,0.003593,594,0.108,17568
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_14.cnf,COMiniSatPS-5,0.001534,252,0.068,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_14.cnf,COMiniSatPS-5,0.000813,137,0.182,363412
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_18.cnf,COMiniSatPS-5,0.0,35,0.25,210950
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_2.cnf,COMiniSatPS-5,0.005254,564,0.094,76
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_13.cnf,COMiniSatPS-5,0.001125,119,0.196,29880
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_7.cnf,COMiniSatPS-5,0.001035,250,0.246,14208
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_13.cnf,COMiniSatPS-5,0.004191,410,0.109,7296
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_11.cnf,COMiniSatPS-5,0.004186,468,0.172,1610
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_3.cnf,COMiniSatPS-5,0.004083,460,0.104,3648
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_18.cnf,COMiniSatPS-5,0.002246,385,0.062,360
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_6.cnf,COMiniSatPS-5,0.003979,546,0.075,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_20.cnf,COMiniSatPS-5,0.004467,581,0.072,702
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_16.cnf,COMiniSatPS-5,0.000797,102,0.142,3980
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_18.cnf,COMiniSatPS-5,0.002418,281,0.164,234504
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_14.cnf,COMiniSatPS-5,0.000688,21,0.266,23488
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_15.cnf,COMiniSatPS-5,0.001692,338,0.126,37536
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_10.cnf,COMiniSatPS-5,0.001778,312,0.066,192
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_43.cnf,COMiniSatPS-5,0.002189,125,0.074,416
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_12.cnf,COMiniSatPS-5,0.002308,155,0.324,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_11.cnf,COMiniSatPS-5,0.005641,632,0.12,16194
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_8.cnf,COMiniSatPS-5,0.001637,299,0.102,2872
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_8.cnf,COMiniSatPS-5,0.001809,341,0.072,336
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_13.cnf,COMiniSatPS-5,0.003052,407,0.065,264
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_0.cnf,COMiniSatPS-5,0.003668,511,0.092,3364
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_48.cnf,COMiniSatPS-5,0.002109,441,0.058,220
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_11.cnf,COMiniSatPS-5,0.003393,340,0.262,1960
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_0.cnf,COMiniSatPS-5,0.0059,827,0.15,15168
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_38.cnf,COMiniSatPS-5,0.003856,635,0.06,112
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_34.cnf,COMiniSatPS-5,0.0,18,0.07,432
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_27.cnf,COMiniSatPS-5,0.001219,156,0.072,416
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_4.cnf,COMiniSatPS-5,0.00475,659,0.178,1224
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_40.cnf,COMiniSatPS-5,0.002503,435,0.06,200
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_35.cnf,COMiniSatPS-5,0.003022,586,0.082,448
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_9.cnf,COMiniSatPS-5,0.001224,92,0.276,146300
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_21.cnf,COMiniSatPS-5,0.003176,502,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_31.cnf,COMiniSatPS-5,0.003586,463,0.072,352
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_6.cnf,COMiniSatPS-5,0.001858,34,0.184,46708
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_0.cnf,COMiniSatPS-5,0.002732,359,0.078,384
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_17.cnf,COMiniSatPS-5,0.002968,332,0.176,367412
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_20.cnf,COMiniSatPS-5,0.002161,350,0.174,87030
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_45.cnf,COMiniSatPS-5,0.00117,104,0.09,768
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_15.cnf,COMiniSatPS-5,0.003647,299,0.184,1318
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_17.cnf,COMiniSatPS-5,0.002929,435,0.055,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_26.cnf,COMiniSatPS-5,0.002676,304,0.06,288
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_19.cnf,COMiniSatPS-5,0.001928,365,0.316,232
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_5.cnf,COMiniSatPS-5,0.0,147,0.218,118754
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_46.cnf,COMiniSatPS-5,0.001641,301,0.069,304
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_17.cnf,COMiniSatPS-5,0.004394,495,0.136,140120
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_12.cnf,COMiniSatPS-5,0.005581,623,0.06,170
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_30.cnf,COMiniSatPS-5,0.003276,365,0.062,240
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_28.cnf,COMiniSatPS-5,0.003785,440,0.072,304
/home/sdorco/newInstances/CBS_k3_n100_m403_b30_10.cnf,COMiniSatPS-5,0.0,80,0.184,505866
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_7.cnf,COMiniSatPS-5,0.002215,313,0.274,140434
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_23.cnf,COMiniSatPS-5,0.004103,435,0.066,192
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_2.cnf,COMiniSatPS-5,0.001895,237,0.056,144
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_7.cnf,COMiniSatPS-5,0.00074,123,0.066,168
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_24.cnf,COMiniSatPS-5,0.001606,291,0.08,576
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_19.cnf,COMiniSatPS-5,0.000837,8,0.404,105288
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_14.cnf,COMiniSatPS-5,0.001077,117,0.152,246310
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_47.cnf,COMiniSatPS-5,0.005236,734,0.062,128
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_1.cnf,COMiniSatPS-5,0.002392,156,0.365,1476
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_9.cnf,COMiniSatPS-5,0.002219,316,0.118,5856
/home/sdorco/newInstances/CBS_k3_n100_m403_b10_12.cnf,COMiniSatPS-5,0.001226,156,0.256,80546
/home/sdorco/newInstances/CBS_k3_n100_m403_b50_3.cnf,COMiniSatPS-5,0.000969,67,0.146,132156
/home/sdorco/newInstances/CBS_k3_n100_m403_b90_42.cnf,COMiniSatPS-5,0.001241,180,0.055,104
/home/sdorco/newInstances/CBS_k3_n100_m403_b70_4.cnf,COMiniSatPS-5,0.001875,63,0.11,14532
